verifyName,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,id
盖立,17506,0.3369,291,306,293148.8235,43.73202614,100,6,907,0,6,2441786145
王丽莎,16827,0.3355,310,656,197849.1768,43.5625,181,6,10465,56125.1719,6,1825970967
雷欣,17323,0.3383,172,2340,53135.35897,47.38888889,704,119,18,1267.1428,7,2051154045
张洁,18457,0.3451,265,1566,78432.14559,63.29310345,747,17,88,2998.625,7,2102029452
陈婧,17147,0.3484,266,2029,67221.70527,41.66091671,695,69,0,0,7,1873419964
杨晓苇,17090,0.3498,345,177,531351.8644,40.98870056,41,6,0,0,7,2057363315
矢琪,19279,0.3958,1393,448,184606.7411,55.74330357,123,20,3556,131.6,7,2769808545
刘纬翔,18035,0.302,333,1264,112071.7405,31.46835443,53,2,0,0,7,1814267745
张双利,17112,0.3137,171,28,2284161.429,40.21428571,17,2,0,0,7,3176017720
由力,16651,0.3378,164,303,261253.8614,33.67656766,56,9,49,56,7,1281330460
杨景超,17016,0.3417,153,478,177643.3054,30.84309623,103,15,0,0,7,2864592194
胡靖钒,8389,0,3,0,0,0,0,0,0,0,7,1747086405
万花潼,16813,0.3248,224,1013,133570.8983,39.64067127,264,4,0,0,7,1860802870
董相宏,17614,0.3481,266,179,490148.3799,55.37988827,51,2,0,0,7,2738524473
金素妍,13368,0,4,13,5488680,35.92307692,0,4,5011,106032.7891,7,3174075263
柏仓裕太,17309,0.345,69,256,447818.4375,38.29296875,70,26,0,0,7,2266557933
李翊霏,17654,0.3457,214,328,329678.4146,45.375,94,4,21016,2406.6667,7,2330960383
赵婧彤,8402,0,214,7447,19883.16369,88.63354371,2873,193,0,0,7,1765808731
王威,18408,0.3888,541,378,194706.1905,70.3042328,161,1,0,0,7,1085884902
赵欣,16981,0.3558,232,46,2548562.609,45.39130435,8,0,697,7782.7998,7,2104675231
付杰铭,16987,0.3159,42,111,823945.4054,45.0990991,37,12,408,29761.0566,7,2425533122
范元成,8389,0,388,2098,71981.18208,37.23260248,279,24,0,0,7,1743639997
饶芯语,16836,0.3291,589,281,167769.395,30.43060498,73,3,0,0,7,2159259557
林恩伶,21604,0.3676,161,268,288936.4925,41.92164179,59,0,389,0,7,2451084864
并木优,16666,0.2584,39,370,181085.1892,36.18648649,168,0,0,0,7,2386573720
王博,16753,0.3177,119,143,637412.7273,25.37762238,26,0,0,0,7,1725632354
杨孟茜,17074,0.364,200,0,0,0,0,0,3065,549,7,2954663663
王晖,16748,0.3265,9,0,0,0,0,0,2448,680,7,2632924090
余炳贤,16766,0.3068,58,19,2606046.316,65.94736842,4,2,9,19583.25,7,2167664881
Lucas,0,0,0,0,0,0,0,0,0,0,6,2130640284
索南措,17251,0.3535,427,164,778587.439,32.91463415,35,0,2,0,7,1947192987
李若菲,17324,0.3337,297,953,115414.6275,24.74816369,362,3,0,0,7,2356765265
杨伟,17263,0.3669,168,156,651878.0769,46.09615385,23,8,0,0,7,2300610887
刘上清敬,16712,0.3328,211,2887,42926.31105,39.18462071,736,50,0,0,7,1224827761
张玮,17092,0.3471,226,561,197604.0642,40.6684492,57,1,0,12.3333,7,1760282922
Ken,16736,0.2907,14,21,1192691.429,27.71428571,3,0,8156,40,7,2692804263
邹蜜子,16714,0.3188,61,149,803956.9128,37.94630872,41,2,703,0,7,2108728357
逸辰,17469,0.3194,164,718,193286.0724,47.62674095,189,34,0,0,7,1838418114
徐诣帆,16924,0.2954,81,218,383611.6514,50.2706422,25,0,4243,1933.8451,7,2804682204
倪珈,17168,0.3489,349,390,239257.2308,66.7,106,35,2032,2117.8333,7,1967742867
李婧菡,16635,0.327,37,0,0,0,0,0,0,0,7,1890601915
张振浩,16684,0.2997,89,0,0,0,0,0,0,0,7,1831565982
高以爱,16631,0.2973,66,549,271873.0055,62.06375228,86,13,0,0,7,1758762613
殷俊伟,16694,0.2952,180,169,288206.9822,54.33136095,26,0,188,203.5,7,1414569050
孙紫娇,17021,0.3484,146,134,883491.9403,36.90298507,13,1,0,0,7,2094288454
赵曙光,17146,0.3255,1252,115,598383.1304,68.73043478,25,5,0,0,7,2014548173
申甲哲,16682,0.3329,42,40,2791966.5,41.95,8,2,139,1145.3846,7,1759873041
董澜,16820,0.3034,43,135,792634.2222,46.45925926,31,12,84,2625.5,7,2300167007
蒋雯丽,0,0,0,0,0,0,0,0,1440,202.5,7,2952407945
陈建男,20944,0.4199,649,360,242389.1667,90.68333333,131,1,0,0,7,2215381614
郭芷岑,16875,0.3454,245,263,465438.7072,71.64638783,106,2,0,0,7,1645289187
郎永胜,16978,0.3208,55,28,824740.7143,84.78571429,7,0,0,0,7,2761201890
王梓轩,17204,0.3345,93,196,641648.2653,55.77040816,56,4,0,0,7,1905200863
甘子玉,16947,0.3388,100,562,234489.9288,110.4021352,82,15,0,0,7,1906139337
张婉,19068,0.3634,375,331,231577.5227,28.44108761,64,25,6367,9506.2861,7,2689085853
马蕊,17103,0.3699,374,744,150144.4355,41.87634409,234,32,0,0,7,1567375607
何小倩,17902,0.3875,637,2198,59477.55232,40.19608735,815,39,1314,25.4,7,1859384804
叶子,16689,0.3011,87,177,550782.0339,78.64971751,53,13,0,0,7,1287170502
梁佩盈,16711,0.3238,87,178,397705.9551,49.15730337,27,2,0,0,7,1912480227
尹施允,8389,0,2,51,1028269.412,33.31372549,4,4,42,0,7,2725485513
徐建哲,16861,0.3366,142,1938,56093.49845,44.6119711,503,197,8966,338.8636,7,2418284231
赵芷漠,16896,0.3393,120,510,243560.4706,15.98627451,166,3,0,0,7,1463105695
张霖风,17747,0.3597,137,487,185728.2136,43.97741273,158,82,0,2118.7144,7,2754620062
丁飞,16778,0.3206,125,515,169654.7184,32.97281553,73,24,2037,0,7,2094966225
张春华,16655,0.3257,15,160,889564.875,37.81875,25,3,0,0,7,1342506094
德龙,17395,0.3317,188,1194,95968.39196,74.55527638,427,28,31,8074.4165,7,2258253602
邱阳,16806,0.3453,196,358,407396.3128,42.55027933,114,3,0,0,7,1739867850
前山雄,16735,0.3143,70,265,430954.8679,39.29056604,65,10,0,0,7,1659040410
刘忠平,8389,0,58,5158,33021.22916,60.07813106,887,15,411,2215.5833,7,1222515205
张皓玚,18803,0.3763,478,934,110081.1777,36.93897216,245,14,1925,25504.4316,7,2216869851
谢侑良,16822,0.2916,66,510,290746.3529,36.67647059,57,1,0,0,7,1766801862
李娜,16972,0.3774,420,2774,50824.73684,53.08038933,697,164,0,0,7,1553214084
朱妍熹,16921,0.3462,445,171,776357.8947,70.25730994,83,0,114,3396.5,7,1655461505
张俊欣,16742,0.3503,381,3218,42090.01865,34.22747048,594,85,0,0,7,1820518787
李淑昕,19597,0.3612,455,295,272004,62.34915254,81,5,0,0,7,2891960224
曾川玲,16867,0.3267,310,1362,92938.54626,28.2246696,486,26,0,0,7,2006556923
孙宗可,16880,0.3498,609,1111,119491.8632,36.7749775,199,71,0,0,7,1880884305
刘晋玮,17152,0.3549,167,1149,114525.0653,36.7824195,260,37,14281,6595.25,7,1863164322
司徒希文,17715,0.3396,290,194,585665.567,46.45876289,39,13,112,0,7,1696891515
王冠,17050,0.3295,61,428,161909.5794,37.01401869,171,0,71,912.5689,7,3141932085
郑靓歆,16650,0.3103,24,352,351759.8864,33.36931818,29,0,226,0,7,1800259570
沈博昳,16988,0.3265,340,3634,39838.71216,54.07732526,784,202,0,0,7,1252851597
闵百慧,16929,0.3371,373,1100,111343.6909,53.60181818,423,4,2357,4.3333,7,1249280992
宝宝,16694,0.3449,136,450,355673.4667,27.05555556,206,8,0,0,7,1630796250
西田惠里奈,17418,0.3075,69,260,504745.3846,50.83076923,21,8,0,0,7,1761694995
程春,17418,0.3976,956,1011,128348.2493,51.91592483,299,139,0,0,7,1924679251
高宇桥,16947,0.3206,97,203,681081.5764,51.13300493,11,0,0,0,7,1831976691
任紫格,17013,0.3719,494,181,850204.6409,59.03867403,59,8,456,169.5556,7,1294566893
池华琼,16639,0.2873,104,110,1138752.545,92,57,0,28,16985.9297,7,2024928633
黄仁德,17126,0.2702,38,44,425719.0909,53,1,1,0,191.1667,7,3470230180
韩超,18373,0.3964,765,0,0,0,0,0,4,0,7,1799714152
叶涛,18946,0.3555,349,2842,42365.99578,31.42610837,557,99,0,0,7,1945073162
张泽宇,0,0,0,0,0,0,0,0,0,0,7,1653932507
张耀心,8389,0,1,0,0,0,0,0,0,0,8,2237458653
尹相铉,8389,0,15,93,1312245.806,49.06451613,5,0,0,0,8,2072703441
郭政池,17953,0.3467,455,376,322590.1596,51.01861702,85,15,7195,0,8,1973366341
王欢,16657,0.3327,364,42,2046461.429,37.76190476,16,0,2874,0,8,1312957937
亮嘟嘟,17463,0.351,170,121,610127.6033,38.95867769,32,0,0,0,8,2686020947
许杨阳,19744,0.3428,1897,2339,38635.20308,27.61906798,658,119,0,0,8,2696292791
陈友旺,17479,0.3271,30,73,1219084.932,43.47945205,39,0,0,14.8571,8,2765399717
宋宗亮,17186,0.3487,311,283,363295.5477,28.77738516,28,1,0,343,8,1920812131
王燕,16741,0.3002,140,401,274036.6085,44.03990025,120,25,0,0,8,2036463254
周亦辰,17108,0.3207,329,0,0,0,0,0,0,0,8,1828953380
杰少,16735,0.3357,127,226,332578.6726,55.67256637,54,6,0,0,8,2117095670
净林,16833,0.3465,159,101,580873.6634,58.97029703,41,3,0,0,8,1232041873
张颖,27943,0.3238,193,72,131296.6667,47.45833333,21,2,0,0,8,1623952684
居来,17051,0.3336,67,33,4280890.909,30.72727273,8,0,0,0,8,1691579030
高勇,16786,0.3111,352,449,213758.6192,56.02672606,116,28,0,0,8,1255712953
刘雨晨,17710,0.3468,313,359,371376.2674,29.84679666,80,1,0,0,8,1844352720
林韦伶,16960,0.2823,23,434,267079.7696,61.01612903,68,0,148,94.75,8,1840777987
严乙恩,16980,0.3178,126,605,242780.1322,26.51404959,26,0,0,0,8,1767792964
秦勇,16680,0.2913,52,438,142425.2055,59.92237443,207,4,0,0,8,3261625993
曹嘉圻,17342,0.3329,529,3244,38697.94698,54.26633785,889,176,363,6581.1113,8,1808298502
桃子,17254,0.3548,230,2894,52416.2405,30.37353144,723,53,0,0,8,1566911541
王淑,16963,0.364,239,209,673169.8565,35.36363636,40,3,78,0,8,1742781163
周小云,16928,0.3386,837,485,300966.6804,42.93195876,148,4,0,0,8,1780814197
骆嘉琦,17078,0.3415,62,345,246308.8696,15.54782609,64,5,0,0,8,2212946817
闫紫芸,16838,0.337,218,76,1382284.737,47.18421053,13,1,0,0,8,1992922692
高志爽,17349,0.3234,200,678,175605.8407,37.12536873,254,182,0,0,8,2109062170
裴唯莹,16701,0.3208,305,570,258982.1053,42.67017544,180,14,0,0,8,1314571452
张大涛,17112,0.3337,279,208,628515.5769,54.46153846,61,8,26,1850.8512,8,1888135575
周逸之,16748,0.3198,45,219,591511.2329,67.16438356,7,2,0,0,8,1942817671
邝敏慧,16874,0.3076,106,741,173974.8988,38.5560054,65,0,0,0.25,8,1752153100
夏汉君,17594,0.3331,435,715,166112.8112,31.58741259,38,15,71,1963.9445,8,2160440904
冯虞轩,17006,0.3351,222,251,270414.0239,29.54581673,86,5,0,0,8,1746906525
懿航航,17308,0.3563,335,3436,40902.08382,69.2040163,961,6,0,0,8,1821933201
刘泓德,16768,0.3294,252,1044,112880.4023,43.29310345,228,22,0,0,8,2176880922
温家恒,16969,0.3317,88,271,289194.4649,89.72324723,17,1,0,0,8,1781999134
李依璇,16910,0.3157,108,471,208354.1401,60.03397028,38,24,1586,173.6833,8,1787226817
郑博夫,17286,0.3118,210,309,366603.6893,51.59546926,47,1,232,0,8,1969786417
谢艾霖,8389,0,65,349,425249.2264,25.76217765,89,0,0,0,8,1228934571
张帆,17361,0.3478,209,603,183126.3682,42.65339967,186,15,0,0,8,2129520521
梁梓豪,17552,0.3148,105,269,332798.8104,34.67657993,33,22,1384,132.5,8,2796794294
杨道临,16970,0.3131,188,831,151605.8484,52.5198556,191,0,0,0,8,1564485021
张爽,17220,0.3177,505,440,337996.7727,57.07045455,92,10,52,1625.3334,8,1236065715
沙亮,16793,0.3296,114,38,3251526.316,32.13157895,10,0,0,0,8,1679316113
谢亚梅,18745,0.3456,573,465,245437.0323,63.85591398,141,34,0,0,8,2178070315
卢奇,8389,0,1,0,0,0,0,0,0,0,8,2553996521
杨艾颖,16808,0.3438,939,2022,56276.26113,52.47477745,531,101,0,0,8,2103735007
赵翊懿,8390,0,167,6208,23865.04832,87.86066366,2331,186,0,0,8,1765203767
丛雨婷,17485,0.3768,369,238,568583.4454,37.98739496,74,7,0,0,8,1832148280
古欣娜塔,16988,0.3348,193,82,1469070.732,48.6097561,14,0,0,0,8,1957986670
贾龙,16965,0.3323,432,3283,39554.87664,52.223576,1024,36,0,0,8,1301463123
邓天浩,16924,0.3354,231,25,4615908,34.48,2,0,820,0,8,1922229695
梁馨,8389,0,9,0,0,0,0,0,835,0,8,1290939487
陈璇子,17282,0.34,476,690,221686.4348,46.36376812,236,11,226,0,8,1648003413
朱晓川,19931,0.381,339,298,380895.7047,49.95302013,72,17,0,0,8,2133047473
李宣彤,16746,0.3263,144,1916,73551.41962,41.20720251,295,19,0,0,8,1815000722
白龙,17072,0.3521,266,900,134627.2,51.17444444,293,142,0,0,8,2044423303
狄杰,16733,0.3303,68,110,668550,46.23636364,63,3,39,44964.8359,8,2727633011
金林,16835,0.3383,444,16,7299101.25,19.3125,3,0,0,0,8,1887927563
林雅丽,17099,0.3515,601,978,155287.4847,54.88752556,142,47,0,0,8,1730497942
杨学麟,18032,0.3146,455,1844,78618.87202,43.38882863,118,19,8482,429.6667,8,1800431822
许小简,17238,0.3528,137,378,394241.1111,43.26984127,57,5,0,0,8,1592786523
张诗宇,17491,0.3587,245,311,274706.2379,34.35048232,67,3,0,1181.3572,8,2660263697
李佳,16660,0.332,75,28,1879930.714,36.71428571,12,0,0,0,8,2085891325
李浚赫,16745,0.2949,15,56,481693.9286,64.625,23,13,0,0,8,2438925721
李论,17385,0.3341,282,935,152065.4759,46.0342246,300,31,91,155.95,8,1793327452
珈颍,16877,0.2968,52,228,352948.4211,44.75877193,67,1,0,0,8,1729685832
方季惟,16996,0.2982,307,454,329996.9604,51.75770925,205,140,15304,6761.2383,8,1307139807
庄达菲菲,16927,0.3749,457,219,319899.1781,59.7716895,74,0,54,258.6,8,1314749965
张云卉,17457,0.328,210,544,197036.5809,47.94852941,192,15,0,317.5,8,2046367307
陈瑞,16643,0.3269,35,129,115146.0465,49.68992248,17,1,1,59,8,1648042095
李源静,17257,0.3619,200,1102,108841.7967,39.58076225,356,39,0,0,8,1940571944
扎西旺加,18010,0.3357,634,943,126540.3181,23.42417815,147,22,0,0,8,2057368335
丘碧瑜,16632,0.3131,55,353,336058.8102,35.13314448,38,35,0,0,8,1748920912
林以真,17039,0.3405,118,101,1091575.248,29.74257426,21,7,714,2138.9404,8,1946778555
武利平,16920,0.3147,29,41,713928.2927,58.53658537,14,6,0,0,8,2620538777
陈欣儿,8389,0,12,0,0,0,0,0,0,0,8,2111839277
张晶,17081,0.331,198,787,163890.4193,28.91486658,192,10,0,0,8,1960274923
谭静子,16694,0.2963,207,33,1968787.273,33.39393939,15,1,0,0,9,1736765607
秦仪,17664,0.3272,531,2322,64180.46512,50.60938846,530,21,0,0,9,1732671021
廖建玲,17006,0.3402,351,631,205236.5135,27.16957211,142,7,19,0,9,1281270105
张棣,17149,0.3509,285,895,103217.2961,46.64469274,267,51,0,0,9,1965752323
李岢轩,17073,0.3408,167,614,164613.5179,37.70358306,152,18,0,0,9,2012923493
梁兰兰,22864,0.3321,731,990,139561.0909,36.67171717,152,1,0,0,9,1837106601
何妍希,17035,0.332,69,123,425789.2683,55.71544715,41,7,56,0,9,3577423067
吴尚泽,16874,0.3698,785,2289,61963.32896,24.81913499,663,55,0,0,9,1223299313
刘小涵,18747,0.331,363,221,462219.3665,69.34841629,71,6,0,0,9,2317160661
周游,17182,0.3526,1171,1570,82777.41401,39.03630573,537,47,0,134,9,1837702974
王源,16938,0.3361,125,152,799774.7368,46.86842105,51,4,0,0,9,1894031833
酒井法子,8389,0,3,0,0,0,0,0,0,0,9,2739740011
翠丝,16772,0.3276,159,160,440230.5,48.1375,34,2,0,0,9,1807867262
刘荞瑄,17072,0.3424,388,1386,88072.29437,37.7049062,435,33,0,0,9,1731222847
何晶晶,18318,0.3379,251,184,737250.3261,55.73369565,78,5,0,0,9,1844411675
马今,17059,0.3276,27,306,261049.4118,116.5130719,99,10,2023,261.8333,9,2921014341
谭俊颖,17007,0.323,391,1354,110643.2792,38.8788774,229,39,0,0,9,1743663727
张杨,17690,0.3362,108,82,692606.3415,77.90243902,9,4,0,4.5,9,2127299693
邬慈果,18758,0.3398,270,1249,109290.7926,50.08326661,418,42,0,0,9,1863599987
梁小戏,16964,0.3526,231,1083,141127.4238,54.01754386,333,48,0,23,9,1574845807
泷潇,16851,0.3358,526,493,233755.6187,41.13387424,128,7,0,0,9,1218706137
高思哲,16792,0.3345,144,1123,111480.6411,45.40071238,105,9,0,0,9,2038831715
小沈枫,18008,0.3502,257,2139,63313.85694,41.56848995,595,115,0,0,9,1528031294
罗紫曼,17921,0.3493,606,4228,33128.88363,46.00851466,1205,71,19151,341,9,1750177473
孙佳梵,16857,0.3221,317,619,133014.1842,64.66074313,246,33,3217,5513.667,9,1956061600
王浩名,0,0,0,0,0,0,0,0,4,6,8,1623016453
涂霆骏,17053,0.3405,218,631,191427.9556,38.66719493,36,2,0,0,9,1720199225
林致钦,17603,0.3649,308,388,295451.134,26.76546392,216,2,0,307.3333,9,2231611307
刘凯旋,16786,0.3594,186,416,250059.375,35.63221154,143,28,0,0,9,1025885892
神玉美伊,18378,0.3376,670,2440,46288.35246,75.725,1251,121,0,0,9,2298748873
张辛怡,16783,0.3267,341,2146,60852.24604,38.44268406,718,41,0,0,9,1845487537
刘倩羽,18709,0.3197,170,119,615993.2773,45.58823529,48,1,0,0,9,2815991560
回思霖,17477,0.332,735,588,134886.6327,54.3707483,314,116,0,0,9,2916473865
向驰宇,17716,0.3587,237,209,573843.7321,46.64593301,65,19,2820,1711.8334,9,2117123624
王子烁,17829,0.336,312,4549,30447.17081,54.27742361,1731,80,183,1390.8334,9,1802716001
萧添尹,17217,0.3543,269,2278,55676.47059,85.6237928,1421,608,0,0,9,1998522613
陈楚天,19464,0.3747,852,2283,34284.31012,78.79018835,921,0,0,0,9,1866025873
王小天,17043,0.3355,101,256,497206.875,27.5078125,35,6,0,0,9,1793898853
铁婷婷,17812,0.3457,311,795,120926.4906,38.48805031,236,19,0,0,9,2565728700
马悦勋,17555,0.3729,371,220,523632,47.43181818,52,2,0,0,9,1770463373
马志勇,18071,0.3507,210,621,111970.9179,32.52657005,122,63,0,0,9,2458942510
李昌浩,17313,0.331,118,1937,55133.12339,39.43520909,399,131,0,0,9,2310817225
曹雪莹,16772,0.3341,323,1863,92376.00644,61.92216855,675,68,0,0,9,1557283172
刘光远,16694,0.3226,289,1539,92934.69786,36.00064977,99,7,40523,830.3617,9,1795246460
许彦青,16741,0.3332,170,391,219791.6624,62.4629156,131,6,0,0,9,2301850621
杨筱璐,16872,0.3397,347,788,171475.4315,41.21827411,186,6,13697,8468.4004,9,1875767845
杨晓蓉,17914,0.343,276,291,467005.567,45.42955326,73,6,0,0,9,1279556842
芦晶晶,16893,0.3353,89,192,620141.25,67.19791667,35,2,0,0,9,1745654544
孙成文,19026,0.3515,285,627,216519.6172,39.37958533,202,40,0,0,9,1739684265
莫霏张,16636,0.3248,98,243,356688.8889,59.55144033,73,0,191,4976.5,9,1210701511
郭泳希,18264,0.3528,157,492,177286.2195,47.25203252,150,6,0,0,9,1844540354
王靖茹,16819,0.3618,147,101,1164758.614,32.84158416,18,0,53,0,9,1213289095
金铂林,8389,0,6,0,0,0,0,0,0,0,9,1840640563
亦勋,17051,0.3174,123,348,339410,100.3735632,169,5,2,0,9,1281642723
赵志国,20658,0.3772,329,363,223995.2066,44.25344353,65,7,0,0,9,2434965952
陈文山,16722,0.3079,119,82,683836.0976,54.6097561,5,16,0,0,9,1856482244
刘琳,16738,0.3458,436,1378,82705.90711,48.78374456,541,83,0,0,9,2058217494
高欣宇,16644,0.3021,31,3696,40540.16234,56.09469697,1318,1078,0,0,9,1688744547
魏雨琦,17139,0.3611,1811,87,1104673.103,34.20689655,26,0,0,0,9,1802389415
李洁,16906,0.3499,117,109,649853.945,62.51376147,39,16,0,0,9,1762150657
陈惟彤,17391,0.3345,94,176,437766.4773,52.65340909,82,9,0,0,9,2952582057
李梓龙,16826,0.3413,98,349,373955.4155,55.51575931,106,10,0,0,9,1741793883
马宥熙,16906,0.3632,106,203,724986.798,51.25615764,50,5,0,0,9,1732382240
唐丰,16721,0.3111,39,274,447302.1898,25.08029197,61,0,0,0,9,1879959702
李振,18745,0.3362,107,1155,82448.41558,22.77316017,278,12,0,0,9,2636821927
松浦新,17712,0.3378,77,449,238765.9243,39.96213808,89,22,0,0,9,2385679423
甫拉提吐尔逊,17301,0.3273,479,1541,73232.16093,64.26800779,345,98,0,0,9,2271936205
聂闻远,18309,0.3382,474,368,266916.8478,27.5326087,67,1,6940,7,9,2681397044
杨雅雯,18043,0.3517,362,1518,100174.0316,48.02700922,506,51,825,0,9,1732064480
施羽,0,0,0,0,0,0,0,0,0,5784.5,9,1672600277
邵庄,17110,0.3107,206,665,99239.72932,38.55488722,260,39,0,0,9,1917288473
赵媛媛,17441,0.3228,430,296,365502.973,47.13513514,139,7,0,0,9,2204248155
周依晨,18182,0.3579,223,1425,96162.35789,46.00070175,399,34,4872,2226.3848,9,1806889253
习星瑶,16870,0.3236,220,536,222324.0672,63.80037313,168,2,0,0,9,1826079195
刘洺希,17127,0.3462,121,225,334125.0667,52.12888889,74,36,4049,42737.7227,9,1783399935
王汀,16972,0.3394,89,198,596539.697,37.52525253,37,0,2,24,9,1984841003
姜晓贝,16669,0.328,70,441,317458.0952,37.84807256,99,26,0,0,10,1217698535
赵新,20525,0.3576,156,972,128651.8519,58.95473251,301,107,0,0,10,1974426213
阿译,20357,0.3238,1121,801,128583.8951,49.15980025,227,134,2978,0,10,2450446203
赵丹,16737,0.3352,239,86,1796778.837,97.37209302,45,0,0,0,10,1725216531
张楠,16908,0.3609,549,209,592100.3828,42.20574163,86,9,17033,5421.792,10,1952433947
宋波,18427,0.3956,2155,71,1561920,32.84507042,18,2,0,0,10,1885787490
朱帅羽,16837,0.3514,533,864,109193.6111,55.12962963,269,103,0,0,10,1282180043
付庆,17275,0.3145,109,234,574624.1026,59.82478632,66,47,115,59.1944,10,1863413835
柯言,16710,0.334,80,21,2691240,43.42857143,1,0,0,0,10,1085019280
孟梦,17120,0.3507,222,40,2039719.5,36.475,13,0,0,155.6667,10,1925142271
赵琳,0,0,0,0,0,0,0,0,0,0,9,1391486495
崔野,19135,0.3678,444,1759,69211.27914,34.91131325,364,77,0,0,10,2105050445
李绮虹,16861,0.3359,38,358,191215.1397,32.36312849,62,33,728,0,10,1510164057
石垒,17438,0.3516,320,1189,108009.6888,30.4255677,258,27,98,997.3046,10,1909284441
哈彼,17015,0.3252,586,3081,41122.25901,40.3628692,1122,58,0,0,10,2044865075
徐俪嘉,17002,0.3475,223,133,675100.1504,89.48120301,43,0,13,668.1818,10,1157078707
赵显宰,16699,0.2523,9,146,492770.137,49.78767123,7,37,0,11.5,10,2554541250
海涛,17810,0.3717,307,2620,49505.54198,20.31221374,243,81,0,0,10,1862062397
黎晓欣,17255,0.3665,159,249,569440.241,37.09236948,46,11,0,22.25,10,1762452982
逯春晓,19124,0.3339,334,852,161443.662,29.08098592,248,1,0,0,10,1530367710
汤梦筑,17008,0.3431,168,516,201255.5814,49.37403101,133,13,0,0,10,1783723995
房兿戎,18457,0.3277,182,1894,46189.35586,47.00422386,616,73,0,0,10,2825190405
罗方序,16879,0.3407,188,231,610822.3377,29.52380952,48,8,0,0,10,1815754723
王琳迪,17042,0.3176,93,48,2166101.25,57.45833333,19,0,0,0,10,2349641512
谢宛谕,18156,0.3124,47,139,291972.518,68.54676259,11,3,0,0,10,2556336157
门小强,18324,0.3359,475,117,860190.2564,51.15384615,41,6,10,2.5,10,2180680967
李虹影,17159,0.3476,308,1208,133102.5,59.0513245,402,28,1802,1992.8333,10,1678415643
崔馨予,19673,0.3428,301,376,316832.0745,40.95212766,112,5,0,0,10,2156410795
舒子嘉,16775,0.334,267,54,911672.2222,42.16666667,27,0,0,0,10,1816884854
娄译心,17024,0.3485,585,566,244360.2827,102.6590106,261,4,0,0,10,1822432555
赛琳娜?戈麦斯,8389,0,4,987,77696.8997,66.92097264,163,4,0,0,10,2932576370
薛景耀,16882,0.3391,64,298,304378.7919,54.38926174,25,22,0,0,10,1855506453
